Node,Type,Value,HE 1,HE 2,HE 3,HE 4,HE 5,HE 6,HE 7,HE 8,HE 9,HE 10,HE 11,HE 12,HE 13,HE 14,HE 15,HE 16,HE 17,HE 18,HE 19,HE 20,HE 21,HE 22,HE 23,HE 24
AECI,LMP,,21.8522,21.1171,20.2433,16.5271,20.995,20.8219,19.8451,19.7991,21.3758,21.7313,19.3894,56.2974,43.5939,30.7413,29.218,46.1667,31.3111,32.5903,28.8436,28.4356,26.287,25.337,25.8871,24.8069
AECI,LMP,,26.187,27.7512,26.4418,23.037,22.2264,19.0066,19.5247,19.5541,19.5756,21.0053,22.7688,32.3667,38.5106,24.9268,38.7247,41.4259,21.4274,20.8259,22.932,113.8232,19.737,20.8519,19.3456,21.2862
AECI,LMP,,27.1993,13.3124,22.0749,14.3069,15.4459,-1.7306,11.033,7.6196,0.0862,12.285,21.4445,57.2063,71.2879,27.2026,87.1284,57.468,20.8361,34.7677,27.2117,27.6023,18.6745,19.7568,17.7402,26.6409
AECI,LMP,,27.6018,15.147,14.8336,13.864,-2.492,10.0613,-11.5978,-0.468,-22.6119,12.0352,17.4909,21.3082,24.5593,23.5853,21.9236,20.4811,17.1426,18.4295,17.4625,18.576,17.6714,13.4525,15.5604,16.6465
AECI,LMP,,21.3029,19.9027,19.8919,18.1865,17.9099,17.9249,16.5759,15.7204,16.0296,17.5045,21.3278,26.4233,25.397,28.1524,30.8012,32.85,24.1998,19.1428,19.514,19.0164,20.2162,22.6445,18.3559,17.9021
AECI,LMP,,17.6629,8.0565,11.3454,-6.4207,12.8962,-11.9353,-8.1464,-9.1409,-8.2349,-18.8985,-9.9726,0.7306,1.3108,14.2246,20.3032,35.1636,34.2781,35.1531,28.1257,32.7188,46.1163,36.7849,38.5818,40.519
AECI,LMP,,28.6565,41.26,19.3737,18.1572,19.879,19.4921,20.0426,20.0934,19.2868,19.6388,18.8197,18.9017,21.9365,26.4866,28.3006,24.135,20.7341,22.1581,23.054,21.0527,20.932,20.7064,22.4492,26.9267
AECI,LMP,,26.9302,303.5598,19.488,20.897,20.2155,24.9998,33.5866,29.9859,30.9207,41.4637,52.7062,47.0874,31.8299,23.3803,24.1862,21.3189,19.4972,20.8077,21.6722,21.6932,20.8959,21.0411,20.7813,19.344
AECI,LMP,,22.6024,113.7976,23.8171,14.5582,6.2377,11.3521,10.1894,16.7629,16.714,14.1046,31.4058,68.0314,60.2121,27.9197,22.559,25.4748,21.9757,21.1768,22.6385,22.0829,20.8659,19.2872,18.7277,17.9026
AECI,LMP,,122.5811,103.8699,20.4554,20.3987,7.0265,17.6879,8.0024,4.752,28.3562,15.1666,22.3762,79.7368,34.1832,37.6516,38.0969,23.3936,14.6901,31.4307,10.1005,10.3706,6.9772,6.2354,2.1143,14.9935
AECI,LMP,,10.6478,18.1143,15.6444,14.2315,17.6426,16.4382,17.9161,17.2126,18.5103,264.5631,19.7671,24.1489,25.1123,28.6435,30.363,25.203,28.575,29.0534,44.9771,28.9472,29.3058,30.3995,32.7194,28.199
AECI,LMP,,126.368,106.387,20.8625,18.8821,21.5888,16.4405,9.4275,12.2774,15.2862,13.9476,7.4745,20.3036,20.2844,18.8002,27.0644,23.9396,19.6551,18.0202,17.5231,18.2485,49.276,22.9119,25.1943,26.2459
AECI,LMP,,17.9402,16.4985,10.3951,20.2193,8.5866,17.0036,-5.886,5.6211,17.3916,11.3115,30.7097,15.4214,21.0947,18.7544,20.3884,18.8316,15.9785,21.9412,35.8667,84.6049,60.332,196.5278,19.9587,22.2601
AECI,LMP,,33.0775,15.1779,14.289,17.8141,8.1406,10.9713,7.6979,1.7496,15.1685,15.4695,15.3171,-16.2359,3.6657,16.2853,16.4628,-6.5244,16.6118,17.1355,17.1047,17.2482,17.6268,22.2022,30.147,22.0856
AECI,LMP,,70.685,258.0616,21.583,22.496,19.1851,13.995,16.6353,17.2238,16.4511,14.9394,17.9629,19.5049,20.5104,19.5364,75.6883,27.4922,20.0116,94.3627,43.9978,52.5811,54.5897,104.1343,34.5434,50.7237
AECI,LMP,,28.8327,30.7057,25.5333,16.5654,17.1616,17.7361,17.8387,17.4351,17.3412,17.9529,18.2559,19.3626,20.952,20.0246,90.4007,74.5893,19.0234,19.9282,18.7565,20.8156,25.5017,24.4421,22.7652,18.5109
AECI,LMP,,18.0061,22.4936,11.4498,9.7097,-9.72,-8.4713,-15.7059,-2.2702,-7.1163,4.4304,1.4121,13.4152,10.2012,11.5198,17.8331,20.039,15.6695,17.3578,15.8637,18.9667,27.9259,19.4037,21.253,16.9704
AECI,LMP,,24.2596,23.0292,27.9666,35.1508,33.9678,23.4084,32.4033,25.1797,20.384,24.3061,26.7734,97.683,51.4427,25.4839,43.7437,18.6624,19.1399,23.9826,16.3443,20.8531,20.8463,16.2884,14.3099,17.4252
AECI,LMP,,328.9517,385.0172,15.1967,17.1962,18.8428,16.6061,13.6558,15.5098,19.5547,20.4521,16.5024,19.6706,18.6661,20.2003,19.7376,22.5061,27.8649,23.5983,30.3175,34.3852,20.6051,28.1697,23.1333,27.3561
AECI,LMP,,22.1432,23.2554,47.6028,31.0879,21.591,78.9256,19.8921,19.1839,17.8217,17.4631,16.0812,17.0679,17.7869,20.0889,20.7035,18.0918,17.9535,18.8568,18.3168,25.0486,18.3758,18.515,24.4537,17.0913
AECI,LMP,,19.6216,19.3865,18.5203,18.9746,18.6342,18.1381,17.2899,17.1712,17.9786,17.5313,18.2584,19.1465,19.8464,69.1263,30.528,20.8203,20.1335,19.9236,18.8847,18.5693,17.3559,17.2503,17.5425,17.8807
AECI,LMP,,18.526,-13.0762,-22.3116,2.414,5.1311,11.5319,5.2398,-9.5741,1.6299,9.5441,26.8,17.7446,21.2017,18.8325,20.3707,20.3028,22.5535,19.3375,17.9944,28.1207,42.8513,27.2702,4.3439,16.8467
